bbox,img_id,query
"[0.0, 30.0, 218.0, 352.0]",21480.jpg,kid to the left waving
"[0.0, 30.0, 218.0, 352.0]",21480.jpg,shirt*
"[38.0, 323.0, 360.0, 480.0]",10210.jpg,tabletop
"[0.0, 0.0, 480.0, 189.0]",3808.jpg,sky right
"[0.0, 0.0, 360.0, 142.0]",7218.jpg,the sky up there
"[9.0, 59.0, 44.0, 157.0]",15711.jpg,person
"[203.0, 11.0, 249.0, 61.0]",15711.jpg,"the space directly to the right of the tallest guy's head, has some white near it"
"[203.0, 11.0, 249.0, 61.0]",15711.jpg,thing behind tallest dudes head
"[383.0, 90.0, 411.0, 148.0]",15711.jpg,directly right of guy's elbow in tan shirt
"[0.0, 0.0, 309.0, 320.0]",13441.jpg,white sky
"[0.0, 190.0, 360.0, 445.0]",9307.jpg,"below the sign, above the people"
"[0.0, 190.0, 360.0, 445.0]",9307.jpg,the wall bellow the sign
"[178.0, 15.0, 227.0, 92.0]",13441.jpg,red flag
"[106.0, 424.0, 142.0, 461.0]",9307.jpg,lighter colored door to the left of the dark door
"[379.0, 61.0, 480.0, 225.0]",30890.jpg,patch of grass on the right
"[190.0, 121.0, 268.0, 206.0]",30890.jpg,the two kids up in front
"[0.0, 0.0, 360.0, 160.0]",22591.jpg,sky
"[133.0, 77.0, 290.0, 283.0]",10873.jpg,group of people center
"[133.0, 77.0, 290.0, 283.0]",10873.jpg,middle group of people
"[89.0, 146.0, 168.0, 261.0]",16408.jpg,horse 2nd to left
"[40.0, 86.0, 130.0, 325.0]",10873.jpg,people on left
"[211.0, 0.0, 480.0, 205.0]",10873.jpg,wall right
"[18.0, 103.0, 480.0, 360.0]",18074.jpg,people
"[19.0, 128.0, 103.0, 360.0]",18074.jpg,gril in pink
"[0.0, 0.0, 360.0, 45.0]",24964.jpg,sky
"[0.0, 141.0, 206.0, 202.0]",16897.jpg,good
"[0.0, 0.0, 480.0, 177.0]",10651.jpg,sky above dome
"[21.0, 16.0, 321.0, 218.0]",10651.jpg,top of brown building
"[3.0, 117.0, 351.0, 360.0]",10651.jpg,tree very front
"[300.0, 97.0, 480.0, 334.0]",10651.jpg,any second floor window to the far right near edge
"[283.0, 27.0, 480.0, 360.0]",22598.jpg,grass on right
"[0.0, 0.0, 276.0, 185.0]",22598.jpg,the big rock behind he kids directly behind them
"[110.0, 89.0, 343.0, 360.0]",22598.jpg,girl
"[430.0, 247.0, 480.0, 360.0]",18201.jpg,lady bottom right corner
"[0.0, 255.0, 56.0, 317.0]",18201.jpg,two women far left one looks like is on phone
"[60.0, 239.0, 135.0, 271.0]",18201.jpg,yellow umbrella on left
"[184.0, 233.0, 252.0, 254.0]",18201.jpg,2nd yellow umbrella from left
"[0.0, 279.0, 450.0, 360.0]",18201.jpg,ground
"[117.0, 243.0, 360.0, 360.0]",18201.jpg,anyperson from the middle
"[375.0, 248.0, 421.0, 360.0]",18201.jpg,"oh :p person on right in white shirt, walking right next to person in green shirt"
"[375.0, 248.0, 421.0, 360.0]",18201.jpg,person walking beside guy in yellow shirt
"[0.0, 0.0, 480.0, 183.0]",18201.jpg,sky
"[0.0, 148.0, 480.0, 225.0]",39155.jpg,sun
"[0.0, 148.0, 480.0, 225.0]",39155.jpg,sun
"[0.0, 0.0, 480.0, 107.0]",7434.jpg,blue sky
"[413.0, 55.0, 480.0, 260.0]",7434.jpg,tree on right
"[3.0, 61.0, 429.0, 150.0]",7434.jpg,hill under sky
"[0.0, 76.0, 435.0, 224.0]",7434.jpg,buildings behind people
"[0.0, 76.0, 435.0, 224.0]",7434.jpg,"city above the people, under mounatin"
"[0.0, 213.0, 480.0, 360.0]",7434.jpg,wall
"[0.0, 213.0, 480.0, 360.0]",7434.jpg,grafetti on wall
"[37.0, 135.0, 415.0, 360.0]",7434.jpg,people
"[0.0, 272.0, 328.0, 360.0]",7434.jpg,the pavement below all the people
"[148.0, 44.0, 220.0, 169.0]",15716.jpg,tree in middle
"[0.0, 160.0, 465.0, 360.0]",15716.jpg,table
"[0.0, 0.0, 443.0, 112.0]",15716.jpg,sky
"[243.0, 224.0, 399.0, 360.0]",15716.jpg,2nd white chair to the left
"[362.0, 194.0, 466.0, 360.0]",15716.jpg,the chair on the right next to another chair
"[362.0, 194.0, 466.0, 360.0]",15716.jpg,chair closest to lower right corner
"[362.0, 194.0, 466.0, 360.0]",15716.jpg,"1st chair from right, close chair"
"[362.0, 194.0, 466.0, 360.0]",15716.jpg,"chair on right, not head of table"
"[25.0, 0.0, 480.0, 172.0]",15716.jpg,roof
"[0.0, 14.0, 40.0, 99.0]",15716.jpg,palm tree leaves coming in from left side
"[0.0, 50.0, 480.0, 214.0]",15716.jpg,"palm tree leafs, middle left"
"[0.0, 50.0, 480.0, 214.0]",15716.jpg,green above table left
"[0.0, 83.0, 83.0, 320.0]",37469.jpg,grey shirt left
"[0.0, 444.0, 360.0, 480.0]",38109.jpg,water
"[142.0, 214.0, 350.0, 333.0]",32816.jpg,people
"[158.0, 0.0, 480.0, 222.0]",4050.jpg,sky on right
"[0.0, 202.0, 81.0, 229.0]",4050.jpg,the trees to the left of the boat
"[0.0, 196.0, 480.0, 360.0]",32816.jpg,steps
"[0.0, 196.0, 480.0, 360.0]",32816.jpg,steps right
"[115.0, 202.0, 276.0, 261.0]",4050.jpg,front boat
"[41.0, 0.0, 265.0, 259.0]",4050.jpg,ship's mast
"[51.0, 145.0, 168.0, 268.0]",2882.jpg,left most bunch fo flowers
"[0.0, 0.0, 480.0, 119.0]",16610.jpg,sky
"[64.0, 125.0, 96.0, 208.0]",19219.jpg,back left standing man
"[0.0, 171.0, 480.0, 360.0]",16610.jpg,ground
"[0.0, 171.0, 480.0, 360.0]",16610.jpg,rock theyre sitting on
"[178.0, 130.0, 328.0, 338.0]",16610.jpg,blue shirt guy
"[272.0, 201.0, 338.0, 295.0]",16610.jpg,furthest man sitting
"[148.0, 141.0, 198.0, 260.0]",16610.jpg,yellow jacket
"[0.0, 0.0, 480.0, 284.0]",4941.jpg,right side clouds
"[0.0, 0.0, 480.0, 284.0]",4941.jpg,clouds right side only
"[0.0, 233.0, 480.0, 313.0]",4941.jpg,the mountains just below the smoke
"[0.0, 230.0, 480.0, 360.0]",4941.jpg,bottom anywhere
"[0.0, 230.0, 480.0, 360.0]",4941.jpg,trees
"[0.0, 0.0, 225.0, 158.0]",3808.jpg,cloud on left
"[0.0, 0.0, 340.0, 147.0]",4941.jpg,top left corner
"[332.0, 244.0, 478.0, 360.0]",7811.jpg,shadow to the bottom right
"[0.0, 166.0, 388.0, 255.0]",7811.jpg,hills back left
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,empty seat right
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,open seat
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,foreground seat below redshirt
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,empty seat
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,emply seat
"[289.0, 177.0, 413.0, 360.0]",20730.jpg,empty seat right
"[401.0, 18.0, 470.0, 224.0]",20730.jpg,"right side curtain, foreground"
"[401.0, 18.0, 470.0, 224.0]",20730.jpg,drapes closest on right
"[210.0, 58.0, 387.0, 349.0]",20730.jpg,grp of ppl to right
"[0.0, 38.0, 480.0, 360.0]",16965.jpg,any person
"[416.0, 196.0, 480.0, 291.0]",32031.jpg,round table on the right half out of pic
"[278.0, 31.0, 336.0, 79.0]",32031.jpg,tv mounted on wall
"[0.0, 126.0, 419.0, 320.0]",32031.jpg,anyone
"[0.0, 0.0, 320.0, 317.0]",33433.jpg,sky
"[0.0, 0.0, 253.0, 85.0]",26930.jpg,sky
"[14.0, 55.0, 442.0, 356.0]",26930.jpg,any person
"[237.0, 249.0, 480.0, 353.0]",26930.jpg,"grass, bottom right"
"[237.0, 249.0, 480.0, 353.0]",26930.jpg,grass right
"[237.0, 249.0, 480.0, 353.0]",26930.jpg,"green grass, lower right"
"[327.0, 210.0, 433.0, 279.0]",10282.jpg,seal on right closer to us
"[0.0, 0.0, 325.0, 81.0]",19404.jpg,thing over peole on lefts heads
"[109.0, 160.0, 454.0, 305.0]",15589.jpg,boots
"[8.0, 68.0, 260.0, 280.0]",19404.jpg,lady on left
"[0.0, 237.0, 188.0, 376.0]",10116.jpg,island to the left of the water
"[0.0, 237.0, 188.0, 376.0]",10116.jpg,left green patch
"[0.0, 374.0, 360.0, 480.0]",10116.jpg,bottom left corner
"[0.0, 0.0, 360.0, 109.0]",10116.jpg,top blue sky
"[0.0, 15.0, 360.0, 186.0]",10116.jpg,clouds above mountain
"[68.0, 247.0, 216.0, 339.0]",10116.jpg,water
"[198.0, 147.0, 316.0, 480.0]",10116.jpg,dude
"[0.0, 120.0, 232.0, 244.0]",10116.jpg,mountain
"[0.0, 120.0, 232.0, 244.0]",10116.jpg,the mountain
"[0.0, 286.0, 476.0, 360.0]",19404.jpg,containers at bottom of picture
"[310.0, 99.0, 465.0, 320.0]",32038.jpg,woman clapping
"[0.0, 166.0, 480.0, 247.0]",30758.jpg,water
"[0.0, 82.0, 320.0, 480.0]",37473.jpg,face
"[129.0, 64.0, 248.0, 289.0]",35619.jpg,man in red
"[0.0, 136.0, 453.0, 360.0]",35619.jpg,rock
"[279.0, 98.0, 353.0, 342.0]",35619.jpg,person  in black
"[279.0, 98.0, 353.0, 342.0]",35619.jpg,person on right
"[3.0, 64.0, 478.0, 151.0]",687.jpg,background the land
"[0.0, 92.0, 480.0, 360.0]",11625.jpg,grassy area in middle of picture
"[152.0, 284.0, 347.0, 346.0]",687.jpg,roof middle bottom
"[368.0, 77.0, 471.0, 217.0]",687.jpg,building on the right
"[20.0, 267.0, 133.0, 332.0]",687.jpg,"i'm on mturk. the bottom left roof, just the roof"
"[20.0, 267.0, 133.0, 332.0]",687.jpg,roof on lower left
"[0.0, 53.0, 480.0, 360.0]",11086.jpg,people
"[160.0, 0.0, 360.0, 262.0]",24158.jpg,top right
"[82.0, 413.0, 316.0, 480.0]",24158.jpg,rocks middle bottom
"[65.0, 265.0, 137.0, 320.0]",37822.jpg,grass in front of foot lefft side
"[129.0, 66.0, 354.0, 375.0]",24158.jpg,waterfall in center
"[136.0, 368.0, 360.0, 396.0]",24158.jpg,water at bottom of waterfall
"[78.0, 5.0, 480.0, 360.0]",27425.jpg,yellow
"[0.0, 276.0, 480.0, 360.0]",3808.jpg,bottom left corner
"[15.0, 176.0, 360.0, 282.0]",7737.jpg,grass below arches
"[0.0, 0.0, 360.0, 167.0]",7737.jpg,mountain
"[0.0, 0.0, 105.0, 48.0]",7737.jpg,cloud top left
"[0.0, 79.0, 339.0, 236.0]",7737.jpg,blue building
"[0.0, 280.0, 360.0, 480.0]",7737.jpg,people
"[0.0, 233.0, 195.0, 480.0]",7737.jpg,water front center
"[0.0, 192.0, 360.0, 372.0]",7737.jpg,ground behind peoples heads
"[143.0, 346.0, 360.0, 480.0]",8879.jpg,stove
"[320.0, 0.0, 480.0, 118.0]",39157.jpg,upper right corner
"[0.0, 81.0, 480.0, 186.0]",39157.jpg,so close.  center cloud
"[0.0, 0.0, 360.0, 151.0]",8879.jpg,window
"[0.0, 340.0, 359.0, 480.0]",9270.jpg,floor on bootom
"[138.0, 349.0, 282.0, 400.0]",9270.jpg,thing sticking up out of the ground center
"[0.0, 54.0, 358.0, 358.0]",9270.jpg,building
"[0.0, 0.0, 360.0, 177.0]",9270.jpg,the sky
"[236.0, 225.0, 319.0, 300.0]",3690.jpg,directly in them iddle under the two people in dark..bike next to guy in white
"[0.0, 138.0, 480.0, 360.0]",7758.jpg,bottom of mountain (brown)
"[340.0, 156.0, 390.0, 318.0]",3690.jpg,guy in red sweatshirt and green cargo shorts to right
"[64.0, 148.0, 305.0, 334.0]",3690.jpg,people
"[306.0, 213.0, 480.0, 275.0]",3690.jpg,water right
"[0.0, 186.0, 480.0, 360.0]",3690.jpg,ground
"[0.0, 0.0, 480.0, 202.0]",3690.jpg,top
"[401.0, 156.0, 480.0, 203.0]",1760.jpg,"mountain, on your right of the vehicle in that small corner"
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,bike wheel bottom left
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,closest bike
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,bike infront no one near
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,bike under blue jacket
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,bike with blue towel on it
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,bike front left
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,very forefront bike
"[76.0, 247.0, 165.0, 360.0]",3690.jpg,front bike
"[271.0, 203.0, 300.0, 296.0]",1760.jpg,"man in orange shirt, center frame"
"[271.0, 203.0, 300.0, 296.0]",1760.jpg,the guy in the solid orange shirt
"[50.0, 257.0, 413.0, 360.0]",31226.jpg,"bottom bit of ground, not the stalagmites"
"[236.0, 140.0, 480.0, 280.0]",1760.jpg,the van
"[0.0, 32.0, 131.0, 432.0]",14894.jpg,left of the rock with the skull
"[261.0, 126.0, 360.0, 343.0]",14894.jpg,dirt on rt dide near edge a bit under the bones
"[197.0, 72.0, 249.0, 190.0]",24920.jpg,fountain
"[43.0, 125.0, 123.0, 228.0]",24920.jpg,first door left
"[176.0, 178.0, 368.0, 331.0]",24920.jpg,buxom waving lassie
"[0.0, 212.0, 480.0, 360.0]",24920.jpg,road below people or right of bag
"[0.0, 169.0, 480.0, 360.0]",2621.jpg,far right trees
"[0.0, 0.0, 480.0, 128.0]",9777.jpg,top center
"[214.0, 155.0, 360.0, 390.0]",23112.jpg,plants to the right of people
"[0.0, 0.0, 480.0, 241.0]",2621.jpg,sky
"[0.0, 225.0, 175.0, 307.0]",2621.jpg,sky yellow left
"[0.0, 225.0, 175.0, 307.0]",2621.jpg,yellow sky around palm tree left
"[73.0, 224.0, 116.0, 337.0]",2621.jpg,"consider only tall palm trees, furthest left"
"[147.0, 190.0, 215.0, 297.0]",2621.jpg,tree 2nd to left bending one
"[147.0, 190.0, 215.0, 297.0]",2621.jpg,that one
"[147.0, 190.0, 215.0, 297.0]",2621.jpg,third tall tree from the left
"[147.0, 190.0, 215.0, 297.0]",2621.jpg,leaning palm tree second from left
"[208.0, 202.0, 268.0, 300.0]",2621.jpg,palm tree leaning to left near middle of screen
"[217.0, 145.0, 272.0, 208.0]",2621.jpg,the second highest (in the image) palm tree
"[120.0, 72.0, 336.0, 267.0]",30724.jpg,apparently people don't wanna climb them stairs (click the sign)
"[0.0, 35.0, 360.0, 480.0]",19801.jpg,people
"[267.0, 199.0, 325.0, 241.0]",37053.jpg,black car yellow tags
"[0.0, 201.0, 480.0, 360.0]",37053.jpg,road
"[0.0, 0.0, 471.0, 173.0]",37053.jpg,the skyyy
"[400.0, 197.0, 480.0, 246.0]",37053.jpg,silver car right
"[0.0, 0.0, 480.0, 80.0]",26236.jpg,sky
"[0.0, 108.0, 480.0, 360.0]",26236.jpg,green plant
"[0.0, 110.0, 463.0, 327.0]",26236.jpg,midcity
"[0.0, 202.0, 480.0, 286.0]",15045.jpg,water?
"[0.0, 0.0, 225.0, 83.0]",4092.jpg,blue sky top left
"[351.0, 0.0, 480.0, 77.0]",4092.jpg,top right corner
"[0.0, 0.0, 160.0, 478.0]",8048.jpg,left wall
"[20.0, 338.0, 261.0, 480.0]",8048.jpg,skirt
"[20.0, 338.0, 261.0, 480.0]",8048.jpg,"ey, that girl has a cute skirt on. you should click it"
"[355.0, 179.0, 480.0, 259.0]",4092.jpg,orange portion of sky
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,boat
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,the boat.
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,ferry
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,entire boat thing
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,boat
"[0.0, 87.0, 392.0, 360.0]",4092.jpg,boat
"[20.0, 32.0, 360.0, 480.0]",8048.jpg,girl
"[356.0, 284.0, 480.0, 360.0]",4092.jpg,water right
"[399.0, 69.0, 480.0, 109.0]",4092.jpg,top right light blue between dark clouds
"[5.0, 8.0, 352.0, 445.0]",15118.jpg,jacket
"[0.0, 184.0, 339.0, 262.0]",38670.jpg,water
"[0.0, 0.0, 480.0, 139.0]",38670.jpg,top sky
"[135.0, 185.0, 480.0, 360.0]",38670.jpg,bottom right trees
"[0.0, 0.0, 480.0, 56.0]",19260.jpg,sky
"[426.0, 149.0, 477.0, 305.0]",19260.jpg,person far right
"[426.0, 149.0, 477.0, 305.0]",19260.jpg,the man on the right side wearing a purple shirt
"[426.0, 149.0, 477.0, 305.0]",19260.jpg,guy on far right
"[426.0, 149.0, 477.0, 305.0]",19260.jpg,the person on far right.
"[426.0, 149.0, 477.0, 305.0]",19260.jpg,right guy
"[311.0, 151.0, 394.0, 360.0]",19260.jpg,woman in brown
"[286.0, 144.0, 337.0, 345.0]",19260.jpg,the guy standing behind the girl in the black dress wearing a grey shirt
"[186.0, 151.0, 250.0, 360.0]",19260.jpg,the woman wearing the black shirt and white shorts
"[244.0, 133.0, 307.0, 360.0]",19260.jpg,middle man
"[133.0, 156.0, 199.0, 360.0]",19260.jpg,girl in white
"[66.0, 153.0, 145.0, 360.0]",19260.jpg,girl on left
"[0.0, 163.0, 102.0, 360.0]",19260.jpg,field to the left of people
"[81.0, 55.0, 480.0, 222.0]",30592.jpg,good! trees above the people
"[227.0, 203.0, 286.0, 410.0]",37496.jpg,bike tire on far right
"[227.0, 203.0, 286.0, 410.0]",37496.jpg,bike tire of the guy on the right
"[227.0, 203.0, 286.0, 410.0]",37496.jpg,the bike under the guy with the white chest
"[227.0, 203.0, 286.0, 410.0]",37496.jpg,bike on right
"[0.0, 169.0, 124.0, 264.0]",17052.jpg,leftmost part of building
"[51.0, 202.0, 85.0, 355.0]",9621.jpg,white paper looking thing in front of man on far left
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,grass
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,grass foreground
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,bottom
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,grass
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,grass at bottom
"[0.0, 207.0, 360.0, 480.0]",2532.jpg,golden plains
"[6.0, 117.0, 371.0, 341.0]",9621.jpg,any person in middle
"[462.0, 122.0, 480.0, 231.0]",9621.jpg,"faaaar right person, white shirt?"
"[462.0, 122.0, 480.0, 231.0]",9621.jpg,far right person
"[383.0, 101.0, 449.0, 305.0]",9621.jpg,guy right standing
"[76.0, 252.0, 303.0, 358.0]",9621.jpg,black bags front
"[76.0, 252.0, 303.0, 358.0]",9621.jpg,"black bags in front of group, to the left"
"[439.0, 119.0, 472.0, 236.0]",9621.jpg,figure between blue shirt man and red cap man
"[439.0, 119.0, 472.0, 236.0]",9621.jpg,right person between red hat and blue shirt
"[0.0, 0.0, 480.0, 49.0]",9621.jpg,the ceiling
"[0.0, 0.0, 480.0, 49.0]",9621.jpg,"very top ceiling, not black"
"[308.0, 280.0, 432.0, 360.0]",9621.jpg,luggage in front of the blonde girl in a blue shirt
"[9.0, 219.0, 360.0, 416.0]",9858.jpg,step under man
"[156.0, 0.0, 215.0, 196.0]",9858.jpg,door
"[0.0, 242.0, 480.0, 360.0]",39258.jpg,bottom right corner
"[0.0, 0.0, 480.0, 239.0]",39258.jpg,sky
"[14.0, 123.0, 480.0, 280.0]",39258.jpg,orange
"[243.0, 0.0, 480.0, 211.0]",31351.jpg,trees on the right
"[0.0, 0.0, 217.0, 204.0]",31351.jpg,left trees
"[95.0, 222.0, 480.0, 320.0]",31351.jpg,bottom right corner
"[37.0, 31.0, 357.0, 480.0]",10616.jpg,dude
"[367.0, 0.0, 480.0, 130.0]",15016.jpg,who is this? white sky upper right
"[0.0, 237.0, 360.0, 480.0]",10616.jpg,bottom left corner sand
"[131.0, 31.0, 195.0, 88.0]",40173.jpg,2nd from top left white kanga
"[0.0, 0.0, 480.0, 360.0]",40173.jpg,the ground
"[358.0, 21.0, 480.0, 135.0]",2902.jpg,right cliff
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,third white one
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,kangroo white top right
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,white kangaroo on the right
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,the white kangaroo closest to the camera
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,"white kangaroo, right"
"[267.0, 0.0, 390.0, 119.0]",40173.jpg,rightest white kangaroo
"[65.0, 83.0, 351.0, 279.0]",40173.jpg,front kanga
"[73.0, 179.0, 211.0, 223.0]",2902.jpg,left rock formation
"[0.0, 280.0, 360.0, 480.0]",11318.jpg,anything below skyline
"[64.0, 7.0, 183.0, 251.0]",40338.jpg,tallest building
"[0.0, 0.0, 480.0, 176.0]",40338.jpg,sky
"[348.0, 185.0, 415.0, 283.0]",40338.jpg,right front
"[308.0, 259.0, 480.0, 360.0]",15016.jpg,rock right ground
"[308.0, 259.0, 480.0, 360.0]",15016.jpg,"the ground, immediately to the right of the wooden path, lower side of map"
"[0.0, 0.0, 480.0, 232.0]",31280.jpg,sky
"[17.0, 13.0, 459.0, 264.0]",31280.jpg,pick a tree
"[352.0, 236.0, 478.0, 289.0]",31280.jpg,yellow house
"[0.0, 299.0, 480.0, 360.0]",31280.jpg,grass
"[0.0, 246.0, 480.0, 360.0]",11509.jpg,ground at bottom
"[0.0, 0.0, 480.0, 172.0]",11509.jpg,sky
"[0.0, 122.0, 480.0, 235.0]",11509.jpg,hills
"[0.0, 0.0, 480.0, 177.0]",30976.jpg,trees
"[0.0, 0.0, 360.0, 132.0]",8550.jpg,sky
"[0.0, 222.0, 360.0, 399.0]",8550.jpg,either of the bushes
"[0.0, 62.0, 360.0, 282.0]",8550.jpg,mountain-
"[159.0, 215.0, 258.0, 437.0]",8550.jpg,couple
"[257.0, 284.0, 360.0, 350.0]",8550.jpg,rock right of people
"[320.0, 154.0, 360.0, 241.0]",8550.jpg,green sign right
"[0.0, 359.0, 360.0, 480.0]",7545.jpg,dirt
"[94.0, 319.0, 227.0, 421.0]",7545.jpg,people
"[140.0, 0.0, 360.0, 224.0]",7545.jpg,blue sky
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,cloud
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,any dust
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,clouds
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,any part of cloud
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,smoke
"[0.0, 0.0, 360.0, 372.0]",7545.jpg,smoke
"[12.0, 40.0, 297.0, 453.0]",32235.jpg,red jacket
"[0.0, 0.0, 360.0, 100.0]",32235.jpg,sky
"[40.0, 420.0, 360.0, 480.0]",32235.jpg,grass at the botton
"[0.0, 115.0, 358.0, 480.0]",4849.jpg,spotted cat
"[0.0, 209.0, 480.0, 360.0]",19613.jpg,ground
"[0.0, 76.0, 480.0, 227.0]",19613.jpg,dark fence post
"[34.0, 92.0, 295.0, 360.0]",19613.jpg,sign
"[0.0, 0.0, 480.0, 84.0]",19613.jpg,sky
"[0.0, 0.0, 480.0, 185.0]",6468.jpg,mountain middle far right
"[52.0, 103.0, 462.0, 360.0]",6468.jpg,any of the people
"[5.0, 0.0, 320.0, 254.0]",37737.jpg,sky
"[59.0, 276.0, 320.0, 480.0]",37737.jpg,pavement in bottom right
"[119.0, 249.0, 320.0, 342.0]",37737.jpg,grass
"[0.0, 9.0, 125.0, 480.0]",37737.jpg,car
"[0.0, 0.0, 360.0, 207.0]",32248.jpg,sky top left
"[207.0, 81.0, 286.0, 152.0]",32248.jpg,first flag on the right
"[207.0, 81.0, 286.0, 152.0]",32248.jpg,3rd flag
"[66.0, 115.0, 141.0, 196.0]",32248.jpg,the  first flag on left
"[71.0, 114.0, 143.0, 187.0]",32248.jpg,left flag
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,center flag
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,the flag in the middle
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,middle flag
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,middle flag
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,flag middle
"[130.0, 45.0, 221.0, 92.0]",32248.jpg,green part of middle flag
"[252.0, 304.0, 312.0, 448.0]",32248.jpg,guy looking down to his crotch
"[63.0, 233.0, 476.0, 287.0]",39521.jpg,the darker greenery in middle
"[0.0, 57.0, 480.0, 360.0]",2230.jpg,fountain
"[0.0, 224.0, 360.0, 480.0]",11315.jpg,h20
"[0.0, 51.0, 360.0, 172.0]",11315.jpg,clouds middle
"[0.0, 67.0, 360.0, 133.0]",8926.jpg,hill
"[0.0, 115.0, 360.0, 480.0]",8926.jpg,bottom
"[0.0, 0.0, 360.0, 96.0]",8926.jpg,sky
"[148.0, 24.0, 360.0, 283.0]",9978.jpg,distance mountains right
"[24.0, 156.0, 175.0, 202.0]",11315.jpg,largest building
"[0.0, 0.0, 360.0, 439.0]",9978.jpg,cloud
"[0.0, 3.0, 360.0, 480.0]",1826.jpg,anywhere that isn't rock
"[27.0, 0.0, 360.0, 480.0]",1826.jpg,rock face top right
"[208.0, 264.0, 352.0, 331.0]",22171.jpg,person on right
"[17.0, 139.0, 74.0, 230.0]",1399.jpg,wood chair just left of table
"[0.0, 406.0, 83.0, 480.0]",22171.jpg,flowers lower left
"[107.0, 154.0, 233.0, 207.0]",26046.jpg,the tree behing the lady in the pink on the horse
"[0.0, 211.0, 360.0, 480.0]",26046.jpg,ground anywhere
"[91.0, 244.0, 275.0, 405.0]",26046.jpg,white horse middle
"[159.0, 168.0, 207.0, 326.0]",26046.jpg,girl on white horse
"[0.0, 0.0, 360.0, 173.0]",26046.jpg,sky
"[210.0, 95.0, 360.0, 217.0]",26046.jpg,right
"[0.0, 131.0, 87.0, 224.0]",26046.jpg,the trees to the left of the brown horse
"[19.0, 220.0, 159.0, 319.0]",26046.jpg,first horse from left
"[19.0, 220.0, 159.0, 319.0]",26046.jpg,left most horse
"[19.0, 220.0, 159.0, 319.0]",26046.jpg,the left brown horse
"[19.0, 220.0, 159.0, 319.0]",26046.jpg,dark horse
"[19.0, 220.0, 159.0, 319.0]",26046.jpg,dark horse
"[69.0, 168.0, 118.0, 269.0]",26046.jpg,"guy on dark horse, far left"
"[69.0, 168.0, 118.0, 269.0]",26046.jpg,left rider
"[0.0, 0.0, 176.0, 181.0]",8123.jpg,top left corner
"[58.0, 0.0, 480.0, 190.0]",8123.jpg,anywhere on roof
"[0.0, 116.0, 420.0, 351.0]",8123.jpg,ppl
"[0.0, 223.0, 480.0, 360.0]",40281.jpg,grass
"[0.0, 108.0, 480.0, 250.0]",35942.jpg,upper top half of city
"[0.0, 0.0, 480.0, 96.0]",35942.jpg,top sky
"[46.0, 359.0, 360.0, 480.0]",15658.jpg,concrete on the right corner front
"[268.0, 183.0, 292.0, 216.0]",8976.jpg,3 mans drink
"[0.0, 0.0, 480.0, 200.0]",2791.jpg,clouds
"[338.0, 53.0, 480.0, 95.0]",2791.jpg,blue part
"[282.0, 27.0, 357.0, 102.0]",8976.jpg,not the person on keyboard but the other two memebers of band
"[0.0, 272.0, 480.0, 360.0]",2791.jpg,ground next to car
"[134.0, 285.0, 480.0, 360.0]",2791.jpg,road
"[0.0, 0.0, 223.0, 320.0]",37431.jpg,boat
