img_id,bbox,query
8365.jpg,"[0.0, 248.0, 480.0, 360.0]",['floor']
8365.jpg,"[148.0, 217.0, 189.0, 274.0]",['mtg? table middle of people']
8365.jpg,"[10.0, 184.0, 86.0, 263.0]",['table on left']
8365.jpg,"[281.0, 206.0, 331.0, 298.0]",['chair in the middle the person wearing red is in']
7578.jpg,"[54.0, 102.0, 360.0, 387.0]",['rock middle']
7578.jpg,"[0.0, 211.0, 360.0, 480.0]",['bottom left corner']
7578.jpg,"[0.0, 137.0, 360.0, 233.0]",['hills on either side of rock in background']
7578.jpg,"[0.0, 0.0, 360.0, 168.0]",['clouded skies']
8171.jpg,"[317.0, 292.0, 480.0, 360.0]",['bottom right corner']
8171.jpg,"[0.0, 0.0, 480.0, 279.0]",['sky above dorks']
8171.jpg,"[145.0, 289.0, 317.0, 360.0]",['sand under the guy in shorts legs']
8171.jpg,"[305.0, 181.0, 338.0, 321.0]",['blue design on womans shirts 3rd from right']
8171.jpg,"[41.0, 88.0, 445.0, 360.0]",['all the people']
8171.jpg,"[35.0, 196.0, 71.0, 360.0]",['red thing on left']
16082.jpg,"[438.0, 98.0, 480.0, 170.0]",['house right']
16082.jpg,"[400.0, 138.0, 480.0, 241.0]",['gravel to right of llamas butt']
16082.jpg,"[0.0, 61.0, 157.0, 237.0]",['wall to the left of girl']
16082.jpg,"[2.0, 0.0, 476.0, 152.0]","['plants on brick wall', 'pink flowers']"
16082.jpg,"[0.0, 193.0, 480.0, 360.0]",['grass below lady and animal']
16082.jpg,"[146.0, 120.0, 228.0, 314.0]",['girl in blue']
16082.jpg,"[208.0, 139.0, 401.0, 328.0]",['animal']
2488.jpg,"[0.0, 0.0, 304.0, 324.0]",['sky']
16921.jpg,"[0.0, 0.0, 360.0, 196.0]",['sky']
16921.jpg,"[0.0, 191.0, 360.0, 249.0]",['mountain']
16921.jpg,"[0.0, 259.0, 360.0, 480.0]",['bottom water']
14786.jpg,"[35.0, 338.0, 82.0, 425.0]",['the cup farthest from plate']
37385.jpg,"[0.0, 0.0, 317.0, 230.0]",['sky']
37385.jpg,"[6.0, 10.0, 316.0, 402.0]",['towers']
18859.jpg,"[63.0, 109.0, 294.0, 480.0]","['woman face', 'face', 'anywhere on the lady (not the turtle)', 'crazy lady', 'lady']"
18859.jpg,"[127.0, 214.0, 303.0, 298.0]",['that giant turtle']
18859.jpg,"[0.0, 0.0, 360.0, 480.0]",['trees']
39791.jpg,"[0.0, 27.0, 480.0, 177.0]",['area directly above animal']
37108.jpg,"[146.0, 357.0, 182.0, 458.0]",['dude red']
37108.jpg,"[30.0, 13.0, 297.0, 355.0]",['temple']
37108.jpg,"[0.0, 0.0, 360.0, 299.0]",['sky']
37108.jpg,"[0.0, 410.0, 360.0, 480.0]","[""ground below subject's feet""]"
37187.jpg,"[162.0, 426.0, 212.0, 480.0]",['guy bottom middle']
37187.jpg,"[91.0, 42.0, 200.0, 433.0]",['red thing']
37187.jpg,"[237.0, 366.0, 320.0, 430.0]",['the trees on the bottom right']
37187.jpg,"[0.0, 0.0, 320.0, 364.0]",['sky']
22352.jpg,"[0.0, 258.0, 162.0, 360.0]",['bottom left corner']
21905.jpg,"[0.0, 31.0, 90.0, 293.0]",['tower']
21905.jpg,"[0.0, 247.0, 316.0, 480.0]",['trees on left']
21905.jpg,"[0.0, 0.0, 306.0, 214.0]",['sky']
22352.jpg,"[0.0, 0.0, 480.0, 142.0]","['sky', 'sky']"
22352.jpg,"[0.0, 176.0, 245.0, 273.0]",['left body of water']
30266.jpg,"[0.0, 0.0, 480.0, 258.0]",['wall upper part']
30266.jpg,"[264.0, 101.0, 384.0, 256.0]",['man in yellow']
30266.jpg,"[0.0, 91.0, 192.0, 313.0]",['dress']
37997.jpg,"[2.0, 261.0, 112.0, 470.0]",['building pink']
2363.jpg,"[146.0, 149.0, 268.0, 273.0]",['tree on right under big tree']
10691.jpg,"[0.0, 117.0, 127.0, 193.0]",['water to left of people']
10691.jpg,"[0.0, 187.0, 221.0, 323.0]","['the left grass', 'grass/bush left']"
10691.jpg,"[0.0, 0.0, 309.0, 56.0]",['top left sky']
10691.jpg,"[96.0, 108.0, 416.0, 261.0]",['people']
2363.jpg,"[207.0, 229.0, 248.0, 251.0]",['oval bush closest to center']
15687.jpg,"[0.0, 35.0, 360.0, 443.0]",['mountain']
9404.jpg,"[426.0, 83.0, 480.0, 161.0]",['most right sorry']
9404.jpg,"[0.0, 0.0, 480.0, 229.0]",['top left corner']
9404.jpg,"[383.0, 8.0, 480.0, 139.0]",['sign on wall on right']
9404.jpg,"[161.0, 208.0, 443.0, 360.0]",['red table']
9404.jpg,"[0.0, 147.0, 201.0, 360.0]",['blonde woman']
9404.jpg,"[181.0, 114.0, 338.0, 312.0]",['woman in black']
9404.jpg,"[278.0, 93.0, 406.0, 242.0]",['guy  by redhead']
37628.jpg,"[187.0, 129.0, 480.0, 222.0]",['ground behind the guy']
37628.jpg,"[137.0, 102.0, 186.0, 222.0]",['the guy riding the bike']
37628.jpg,"[126.0, 157.0, 187.0, 239.0]","['bike', 'bike.']"
37628.jpg,"[0.0, 209.0, 480.0, 320.0]",['road']
37628.jpg,"[0.0, 0.0, 480.0, 103.0]",['sky']
37628.jpg,"[0.0, 130.0, 134.0, 231.0]","['left patch of grass', 'greener to the left of the biker']"
8520.jpg,"[0.0, 0.0, 480.0, 208.0]",['the sky']
8520.jpg,"[4.0, 241.0, 480.0, 360.0]",['bottom right corner']
8520.jpg,"[0.0, 162.0, 480.0, 299.0]",['left side by her leg the hill']
8520.jpg,"[50.0, 32.0, 424.0, 360.0]",['people']
1759.jpg,"[124.0, 230.0, 295.0, 432.0]",['group of guys']
23367.jpg,"[0.0, 0.0, 356.0, 99.0]",['sky']
9604.jpg,"[176.0, 162.0, 283.0, 480.0]","['the little kid', 'boy', 'boy in blue', 'blue shirt', 'young native boy on beach']"
23367.jpg,"[167.0, 0.0, 480.0, 113.0]","['green mountain', 'mountain']"
23367.jpg,"[98.0, 211.0, 185.0, 360.0]",['kid hand on table']
18806.jpg,"[0.0, 0.0, 480.0, 360.0]",['any human']
18806.jpg,"[0.0, 0.0, 408.0, 360.0]",['green area floor']
35893.jpg,"[0.0, 0.0, 480.0, 153.0]",['sky']
35893.jpg,"[0.0, 270.0, 480.0, 360.0]",['bottom right corner']
3914.jpg,"[76.0, 44.0, 403.0, 343.0]","['da bird', 'bird']"
3914.jpg,"[0.0, 303.0, 480.0, 360.0]","['red thing bird is on', 'red thing bird is sitting on']"
3914.jpg,"[0.0, 0.0, 480.0, 339.0]",['background behind bird']
23098.jpg,"[221.0, 187.0, 437.0, 299.0]",['water between guys legs']
23098.jpg,"[14.0, 0.0, 132.0, 50.0]",['the white bit in the background']
40012.jpg,"[353.0, 310.0, 480.0, 360.0]",['bottom right ground']
40012.jpg,"[49.0, 218.0, 336.0, 359.0]",['people']
40012.jpg,"[0.0, 0.0, 480.0, 271.0]",['tree tops in back']
6246.jpg,"[8.0, 67.0, 243.0, 442.0]",['white building']
6246.jpg,"[0.0, 0.0, 360.0, 352.0]",['sky']
6246.jpg,"[221.0, 150.0, 360.0, 480.0]",['statue']
27363.jpg,"[202.0, 428.0, 348.0, 480.0]",['dirt']
21423.jpg,"[0.0, 21.0, 275.0, 480.0]",['church']
7195.jpg,"[16.0, 40.0, 163.0, 96.0]",['top left grass']
19724.jpg,"[0.0, 0.0, 360.0, 410.0]",['wall behind kid anywhere']
31459.jpg,"[26.0, 257.0, 409.0, 320.0]",['sidewalk very bottom middle']
31459.jpg,"[106.0, 0.0, 285.0, 184.0]",['trees in sky on left']
19079.jpg,"[0.0, 101.0, 360.0, 480.0]",['water']
828.jpg,"[119.0, 290.0, 360.0, 478.0]",['desk']
828.jpg,"[233.0, 280.0, 360.0, 443.0]",['paper on desk']
828.jpg,"[1.0, 54.0, 273.0, 476.0]",['font kid']
828.jpg,"[162.0, 0.0, 358.0, 64.0]",['window on right']
828.jpg,"[0.0, 43.0, 102.0, 333.0]",['kids to the left']
828.jpg,"[114.0, 109.0, 210.0, 214.0]",['boys face']
828.jpg,"[42.0, 4.0, 97.0, 71.0]",['window at the end']
828.jpg,"[212.0, 76.0, 360.0, 296.0]",['people right of center kid']
828.jpg,"[221.0, 64.0, 360.0, 150.0]","[""brick wall to the right of boy's head""]"
40206.jpg,"[9.0, 36.0, 480.0, 120.0]",['the clouds in the middle of the image']
40206.jpg,"[0.0, 0.0, 480.0, 52.0]",['blue sky above clouds']
40206.jpg,"[0.0, 169.0, 480.0, 360.0]",['trees foreground']
39446.jpg,"[225.0, 197.0, 331.0, 313.0]","['short haired back of man head, bottom middle', 'back of persons head right there in front of you']"
39446.jpg,"[66.0, 0.0, 438.0, 34.0]",['white part of sky']
39446.jpg,"[3.0, 165.0, 69.0, 241.0]","[""girl's head on the very left of the pic""]"
15768.jpg,"[0.0, 0.0, 480.0, 136.0]",['above chalkboard anywhere']
15768.jpg,"[81.0, 287.0, 154.0, 339.0]",['chair on left of blue shirt']
15768.jpg,"[26.0, 285.0, 95.0, 338.0]","['left most chair', 'bottom blue chair, all the way to left']"
26928.jpg,"[0.0, 119.0, 111.0, 181.0]",['left upper hill']
26928.jpg,"[110.0, 0.0, 480.0, 50.0]",['upper right corner area']
26928.jpg,"[58.0, 112.0, 340.0, 360.0]",['man']
26928.jpg,"[0.0, 0.0, 480.0, 88.0]",['the clouds right above the water']
26928.jpg,"[0.0, 88.0, 480.0, 228.0]",['water area']
9665.jpg,"[0.0, 0.0, 480.0, 360.0]",['anything']
24649.jpg,"[143.0, 0.0, 361.0, 303.0]",['face']
31846.jpg,"[0.0, 115.0, 480.0, 360.0]",['snow']
31846.jpg,"[125.0, 0.0, 366.0, 40.0]",['foggy sky']
23315.jpg,"[237.0, 193.0, 251.0, 218.0]",['car in front of white van']
22437.jpg,"[0.0, 115.0, 371.0, 269.0]",['floor between hammocks']
23315.jpg,"[284.0, 191.0, 357.0, 276.0]",['people in line to the right']
20721.jpg,"[0.0, 1.0, 360.0, 480.0]",['kid']
3173.jpg,"[322.0, 215.0, 478.0, 309.0]",['foliage at the right of the house']
10894.jpg,"[232.0, 2.0, 480.0, 136.0]",['white wall above blackboard']
32423.jpg,"[0.0, 23.0, 360.0, 480.0]",['cliff face']
9239.jpg,"[25.0, 92.0, 220.0, 360.0]",['chick']
9239.jpg,"[109.0, 98.0, 166.0, 163.0]",['face of front woman']
9239.jpg,"[159.0, 80.0, 455.0, 360.0]","[""guy on right looks like he's feelin up his woman""]"
9239.jpg,"[364.0, 17.0, 480.0, 318.0]",['window in front']
9239.jpg,"[153.0, 2.0, 220.0, 87.0]",['lady in the back']
9239.jpg,"[249.0, 96.0, 299.0, 162.0]","[""man's face""]"
9239.jpg,"[73.0, 301.0, 121.0, 359.0]",['her right hand']
40523.jpg,"[38.0, 30.0, 409.0, 295.0]","['horse', 'the hrose', 'horse', 'horse', 'horse', 'horse']"
9239.jpg,"[220.0, 0.0, 304.0, 83.0]","['np, mid top window', 'window above mans head']"
9239.jpg,"[184.0, 142.0, 394.0, 302.0]",['man shirt']
22920.jpg,"[0.0, 0.0, 480.0, 249.0]",['clouds']
38227.jpg,"[0.0, 225.0, 360.0, 480.0]",['empty part of field']
10894.jpg,"[0.0, 235.0, 94.0, 360.0]","['desk, front left', 'desk that boy in white shirt is sitting in, in front', 'bottom left table']"
36059.jpg,"[0.0, 0.0, 480.0, 127.0]",['clear sky']
36059.jpg,"[0.0, 143.0, 480.0, 320.0]",['bottom center of pic']
36059.jpg,"[144.0, 35.0, 480.0, 99.0]",['clouds going right to left narrow stretch']
9689.jpg,"[298.0, 182.0, 313.0, 212.0]",['smaller blue bottle in front of man with tan sweater']
9689.jpg,"[272.0, 158.0, 289.0, 200.0]","['tall bottle?', 'right big bottle on table']"
9689.jpg,"[243.0, 164.0, 261.0, 210.0]",['bottle on the left on the table']
9689.jpg,"[188.0, 208.0, 329.0, 255.0]",['table']
9689.jpg,"[288.0, 147.0, 476.0, 314.0]",['right people']
9689.jpg,"[283.0, 137.0, 341.0, 208.0]",['guy in middle right side']
9689.jpg,"[170.0, 136.0, 239.0, 206.0]",['black shirt center']
9689.jpg,"[95.0, 139.0, 208.0, 251.0]",['girl with white jacket beside green guy']
9689.jpg,"[21.0, 137.0, 178.0, 345.0]",['green guy']
7312.jpg,"[0.0, 0.0, 360.0, 217.0]",['sky']
7312.jpg,"[0.0, 142.0, 360.0, 428.0]",['steps']
7312.jpg,"[49.0, 434.0, 222.0, 480.0]","['rock on bottom of photo', 'rock in front']"
7312.jpg,"[0.0, 409.0, 360.0, 480.0]",['grass / ground']
4054.jpg,"[0.0, 114.0, 360.0, 468.0]",['mountain']
9633.jpg,"[35.0, 175.0, 74.0, 251.0]",['person to the left sitting on rock']
22437.jpg,"[249.0, 23.0, 438.0, 129.0]","['fencing at the top of the hammocks', 'fence under the sky on right']"
5021.jpg,"[272.0, 134.0, 469.0, 184.0]","['the bald animals on the right, any of them', 'far right llama']"
5021.jpg,"[13.0, 126.0, 230.0, 197.0]","['any animal on the left', 'animals toward the left']"
5021.jpg,"[0.0, 59.0, 352.0, 129.0]",['hill near top left corner of picture']
5021.jpg,"[0.0, 198.0, 480.0, 360.0]",['white sand']
5021.jpg,"[0.0, 141.0, 480.0, 238.0]",['grass in middle in front of sheep']
5021.jpg,"[0.0, 266.0, 131.0, 318.0]",['bottom left patch of grass']
5021.jpg,"[0.0, 0.0, 480.0, 84.0]",['sky']
14521.jpg,"[64.0, 37.0, 480.0, 360.0]",['people']
14521.jpg,"[0.0, 0.0, 480.0, 353.0]",['cave not people']
5021.jpg,"[307.0, 154.0, 348.0, 183.0]","['sheep between center and far right', '3rd sheep in front row from right', 'sheep third from right']"
5021.jpg,"[126.0, 162.0, 168.0, 203.0]","['first animal in front on left', 'closest animal']"
17086.jpg,"[0.0, 0.0, 480.0, 102.0]",['hills back']
11357.jpg,"[232.0, 452.0, 360.0, 480.0]",['very very bottom right corner']
17086.jpg,"[0.0, 156.0, 480.0, 360.0]",['water']
17086.jpg,"[0.0, 0.0, 376.0, 64.0]",['sky']
17086.jpg,"[0.0, 28.0, 480.0, 181.0]",['trees']
9230.jpg,"[141.0, 0.0, 386.0, 234.0]","['window', 'woman', 'window she is looking out of', 'face', 'girl', 'window with lady', 'face']"
9230.jpg,"[435.0, 82.0, 480.0, 236.0]",['the window to the far right']
9230.jpg,"[0.0, 0.0, 480.0, 360.0]",['the girl']
9230.jpg,"[252.0, 37.0, 314.0, 109.0]",['face']
40017.jpg,"[0.0, 144.0, 480.0, 178.0]",['clouds that look like they are sittingon the water in middle of pic']
7195.jpg,"[0.0, 157.0, 94.0, 405.0]",['rock on left']
37374.jpg,"[63.0, 0.0, 480.0, 262.0]",['sky']
24176.jpg,"[68.0, 46.0, 360.0, 140.0]","['the mountain in the background', 'the mountain', 'mountain', 'the top of the mountain', 'the dark part of the mountain closest to the sky']"
3109.jpg,"[137.0, 188.0, 154.0, 207.0]",['white shirt man on left']
3109.jpg,"[257.0, 183.0, 273.0, 203.0]",['person in water white shirt on right side']
3109.jpg,"[2.0, 0.0, 480.0, 50.0]",['sky top middle']
21497.jpg,"[111.0, 87.0, 226.0, 227.0]",['face']
19755.jpg,"[0.0, 25.0, 360.0, 480.0]",['kid']
18359.jpg,"[79.0, 75.0, 197.0, 281.0]",['white wall past the red and yellow striped pole']
11683.jpg,"[96.0, 0.0, 360.0, 36.0]",['very top right corner']
18359.jpg,"[168.0, 2.0, 265.0, 67.0]",['tree center']
696.jpg,"[298.0, 124.0, 324.0, 150.0]","['camera of woman', 'camera...woman 4th from left.']"
7328.jpg,"[0.0, 250.0, 360.0, 480.0]",['water next to left shoulder']
7328.jpg,"[0.0, 0.0, 360.0, 224.0]","['sky', 'sky', 'sky', 'background sky', 'sky', 'sky above people']"
7328.jpg,"[0.0, 124.0, 360.0, 480.0]",['person']
7328.jpg,"[0.0, 182.0, 360.0, 480.0]",['mountains to right of guys shoulder']
39294.jpg,"[20.0, 88.0, 480.0, 319.0]",['moutain in center']
4704.jpg,"[381.0, 151.0, 480.0, 360.0]",['flamingo on right']
4704.jpg,"[78.0, 92.0, 295.0, 360.0]","['second flamingo on left', 'second flamingo from left']"
4704.jpg,"[280.0, 97.0, 434.0, 360.0]",['flamingo second from right body']
4704.jpg,"[89.0, 161.0, 480.0, 360.0]",['water at very bottom']
4704.jpg,"[0.0, 0.0, 480.0, 229.0]",['green']
2427.jpg,"[0.0, 110.0, 165.0, 148.0]",['mountains on left']
19755.jpg,"[0.0, 0.0, 360.0, 442.0]",['top right corner']
30114.jpg,"[173.0, 81.0, 346.0, 239.0]",['guy in yellow shirt on bike']
30114.jpg,"[112.0, 0.0, 480.0, 131.0]",['sky']
30114.jpg,"[0.0, 0.0, 115.0, 177.0]","['left face', 'left face']"
39738.jpg,"[0.0, 0.0, 480.0, 167.0]",['sky']
30114.jpg,"[319.0, 134.0, 480.0, 215.0]",['the bushes on the right of the mans arm']
2427.jpg,"[230.0, 0.0, 480.0, 125.0]",['right cloud']
9010.jpg,"[3.0, 0.0, 440.0, 123.0]",['clouds top']
9010.jpg,"[374.0, 2.0, 479.0, 219.0]",['tree on right']
9010.jpg,"[0.0, 66.0, 480.0, 360.0]",['mountain']
2427.jpg,"[325.0, 65.0, 426.0, 175.0]",['right big full tree']
23851.jpg,"[0.0, 408.0, 360.0, 480.0]",['just click the bottom sand']
23851.jpg,"[168.0, 234.0, 360.0, 409.0]",['to the right']
23851.jpg,"[0.0, 268.0, 130.0, 409.0]","['yw, dirt next left next to statue', 'sand left of statue']"
23851.jpg,"[161.0, 24.0, 244.0, 323.0]",['statue']
40604.jpg,"[264.0, 254.0, 348.0, 359.0]",['girls hair to the left of blue/black hat dude']
40604.jpg,"[0.0, 209.0, 50.0, 297.0]","[""man's short blonde haired head""]"
848.jpg,"[59.0, 91.0, 284.0, 476.0]",['person in front']
9099.jpg,"[329.0, 105.0, 477.0, 207.0]",['windows to the right']
9099.jpg,"[434.0, 108.0, 478.0, 212.0]",['blue curtains far right']
9099.jpg,"[2.0, 192.0, 117.0, 357.0]",['woman on far left bottom corner']
9099.jpg,"[0.0, 81.0, 143.0, 257.0]",['windows on left']
9099.jpg,"[61.0, 98.0, 89.0, 175.0]",['left most curtain']
9099.jpg,"[373.0, 109.0, 413.0, 187.0]",['middle curtains on right side']
9099.jpg,"[338.0, 113.0, 351.0, 160.0]",['the thrid small blue curtain on the right']
3483.jpg,"[0.0, 0.0, 480.0, 173.0]",['sky']
9130.jpg,"[1.0, 14.0, 479.0, 148.0]",['hills in background']
9130.jpg,"[21.0, 104.0, 420.0, 230.0]",['plane']
9130.jpg,"[0.0, 151.0, 480.0, 360.0]",['ground']
9130.jpg,"[0.0, 0.0, 480.0, 51.0]",['sky']
3483.jpg,"[5.0, 127.0, 431.0, 235.0]",['ship']
3483.jpg,"[342.0, 254.0, 383.0, 274.0]","['small boat on rightmost side', 'little blue boat to right of white boat']"
3483.jpg,"[282.0, 262.0, 327.0, 276.0]",['small white boat']
14837.jpg,"[88.0, 148.0, 338.0, 480.0]",['person in the red shirt']
14837.jpg,"[226.0, 0.0, 360.0, 314.0]",['wall on the right']
38224.jpg,"[0.0, 155.0, 476.0, 360.0]",['10 yard line']
1256.jpg,"[400.0, 116.0, 480.0, 285.0]",['right of fence']
1256.jpg,"[47.0, 215.0, 202.0, 360.0]",['sidewalk to the left of the pool']
1256.jpg,"[369.0, 70.0, 462.0, 157.0]",['the ocean']
4875.jpg,"[246.0, 0.0, 291.0, 267.0]",['brown stick just right of flower']
4875.jpg,"[216.0, 211.0, 360.0, 398.0]","['leaf, bottom right', 'leaves right']"
4875.jpg,"[239.0, 34.0, 360.0, 152.0]","['large', 'leaf top right', 'leaf towards the top right', 'yah', 'top right leaf', 'upper rightmost leaf']"
4875.jpg,"[0.0, 0.0, 360.0, 480.0]","['right', 'top right corner']"
4875.jpg,"[25.0, 15.0, 360.0, 480.0]",['flower middle']
17111.jpg,"[195.0, 0.0, 360.0, 356.0]",['blue wall']
17111.jpg,"[0.0, 0.0, 201.0, 471.0]",['beige boy']
17111.jpg,"[230.0, 132.0, 360.0, 354.0]",['the lil feller on the far right']
17111.jpg,"[0.0, 311.0, 286.0, 480.0]",['floor around kid']
9626.jpg,"[116.0, 134.0, 243.0, 394.0]",['wall in middle']
1253.jpg,"[0.0, 167.0, 438.0, 360.0]",['bed']
14448.jpg,"[124.0, 147.0, 340.0, 271.0]",['rocks behind him']
14448.jpg,"[0.0, 261.0, 360.0, 480.0]",['wall']
14448.jpg,"[0.0, 0.0, 360.0, 149.0]",['top of sky']
14448.jpg,"[25.0, 54.0, 196.0, 480.0]",['person']
17562.jpg,"[148.0, 362.0, 184.0, 464.0]",['red shirt']
17562.jpg,"[203.0, 355.0, 267.0, 465.0]",['right person']
17562.jpg,"[77.0, 355.0, 128.0, 460.0]",['girl sitting far left']
17562.jpg,"[143.0, 56.0, 182.0, 98.0]",['flag that is red and white']
17562.jpg,"[0.0, 0.0, 360.0, 166.0]",['sky right of tree']
17562.jpg,"[0.0, 453.0, 360.0, 480.0]",['sidewalk very bottom']
17562.jpg,"[59.0, 0.0, 287.0, 420.0]",['a palm tree']
12732.jpg,"[402.0, 314.0, 456.0, 360.0]","['bottles bottom right', 'bottom right bottles', 'lower right, cans?', 'beer bottom right']"
17562.jpg,"[0.0, 380.0, 74.0, 450.0]",['grass left of tree']
17562.jpg,"[272.0, 381.0, 360.0, 455.0]",['right grass']
1252.jpg,"[0.0, 219.0, 122.0, 313.0]",['the green area under tree on the far left']
14050.jpg,"[35.0, 306.0, 307.0, 360.0]",['sidewalk in front of door']
15822.jpg,"[0.0, 0.0, 41.0, 137.0]",['window on upper left']
15822.jpg,"[121.0, 0.0, 470.0, 153.0]",['the window']
15822.jpg,"[37.0, 0.0, 108.0, 111.0]",['curtain top left']
15822.jpg,"[47.0, 158.0, 370.0, 360.0]",['blue tablecloth']
15822.jpg,"[232.0, 146.0, 254.0, 180.0]",['the water glass middle']
15822.jpg,"[1.0, 33.0, 227.0, 321.0]",['people left']
15822.jpg,"[248.0, 52.0, 480.0, 360.0]",['orange shirt']
15822.jpg,"[244.0, 64.0, 297.0, 117.0]",['flowers middle']
15822.jpg,"[262.0, 123.0, 280.0, 155.0]",['vase in center']
20260.jpg,"[8.0, 265.0, 360.0, 480.0]",['water on right']
20260.jpg,"[0.0, 0.0, 360.0, 209.0]",['the sky right hand corner']
20260.jpg,"[178.0, 206.0, 225.0, 347.0]",['middle guy']
6416.jpg,"[0.0, 240.0, 360.0, 480.0]",['plate of food']
16838.jpg,"[0.0, 261.0, 118.0, 360.0]","['very bottom left corner', 'that was weird, bottom left corner']"
9936.jpg,"[0.0, 87.0, 480.0, 202.0]",['whatever the dark rocky looking area is']
9936.jpg,"[0.0, 71.0, 480.0, 119.0]",['mountain ridge']
9936.jpg,"[0.0, 0.0, 480.0, 89.0]",['sky']
9936.jpg,"[0.0, 131.0, 480.0, 360.0]","['frozen ground middle, not bottom', 'snow center middle', 'white waves']"
9936.jpg,"[0.0, 192.0, 70.0, 278.0]",['the sign ? on the bottom left']
9936.jpg,"[39.0, 292.0, 480.0, 360.0]",['bottom. i mean the bottom.']
9936.jpg,"[64.0, 219.0, 419.0, 267.0]",['dark ice  half way back almost']
1301.jpg,"[0.0, 0.0, 480.0, 296.0]",['smooth brown wall']
23756.jpg,"[106.0, 326.0, 314.0, 480.0]","['the people', 'people']"
23756.jpg,"[73.0, 158.0, 360.0, 300.0]",['middle ruins']
1301.jpg,"[5.0, 88.0, 121.0, 190.0]",['window']
9324.jpg,"[273.0, 283.0, 360.0, 480.0]",['sidewalk on far right']
31340.jpg,"[226.0, 0.0, 418.0, 80.0]",['sky to right of tree']
31340.jpg,"[0.0, 0.0, 253.0, 285.0]",['leaves on a tree']
8548.jpg,"[30.0, 0.0, 480.0, 53.0]",['blue sky top left']
8548.jpg,"[0.0, 10.0, 480.0, 310.0]",['rocks']
8548.jpg,"[0.0, 0.0, 480.0, 140.0]",['cloud']
8548.jpg,"[0.0, 291.0, 480.0, 360.0]",['ground']
8548.jpg,"[225.0, 210.0, 469.0, 355.0]",['people']
18997.jpg,"[124.0, 103.0, 196.0, 240.0]",['striped shirt']
18997.jpg,"[0.0, 279.0, 170.0, 436.0]",['left of her knee*']
18997.jpg,"[0.0, 0.0, 360.0, 193.0]","[""the lower branch? right above woman's head""]"
18997.jpg,"[0.0, 0.0, 181.0, 82.0]",['branch above fat branch above woman']
30360.jpg,"[0.0, 0.0, 320.0, 128.0]",['sky']
30360.jpg,"[0.0, 123.0, 320.0, 423.0]",['green in center']
15473.jpg,"[0.0, 183.0, 129.0, 362.0]",['area left of kid']
9836.jpg,"[164.0, 115.0, 360.0, 480.0]",['man on right']
9836.jpg,"[15.0, 122.0, 213.0, 480.0]","['dude on left', 'left person', 'left guy', 'left guy']"
9836.jpg,"[0.0, 0.0, 360.0, 187.0]",['sky']
9836.jpg,"[0.0, 228.0, 44.0, 360.0]",['the background below the trees to the left']
9836.jpg,"[0.0, 173.0, 360.0, 281.0]",['left']
9836.jpg,"[171.0, 372.0, 242.0, 480.0]",['bottom middle']
9836.jpg,"[269.0, 311.0, 336.0, 382.0]",['camera in guys hand']
10808.jpg,"[32.0, 316.0, 413.0, 360.0]",['middle bottom']
9836.jpg,"[171.0, 187.0, 253.0, 376.0]",['area of blue between two heads darker blue']
37833.jpg,"[127.0, 37.0, 320.0, 193.0]",['green on rt']
37833.jpg,"[16.0, 273.0, 165.0, 421.0]",['the guys red shorts']
37833.jpg,"[0.0, 81.0, 140.0, 331.0]",['the tree above the guy in white bending over']
37833.jpg,"[141.0, 123.0, 307.0, 409.0]",['people on the right']
37833.jpg,"[0.0, 296.0, 320.0, 480.0]",['bottom asphalt']
37833.jpg,"[0.0, 0.0, 320.0, 126.0]",['sky']
25145.jpg,"[0.0, 0.0, 360.0, 72.0]",['sky']
